site_no,site_name,window_label,enso_label,date,mean_daily_cfs,approval_status
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-22,2300.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-25,3960.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-12,709.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-19,1960.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-11-03,1930.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-11,554.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-18,3320.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-11-18,1360.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-11-04,1860.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-11-11,1390.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-10-01,1050.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-21,2550.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-06,2010.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-10-22,1760.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-24,1520.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-12-15,7880.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-10-06,984.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-08,2520.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-05,2210.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-27,1440.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-23,1380.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-17,2310.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-12-14,1740.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-12,2620.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-12-23,4060.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-08,2500.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-02,19000.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-27,3310.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-10-09,1150.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-12-07,1330.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-14,2250.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-10-26,1510.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-10-31,1120.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-18,1250.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-09-14,3030.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-01-09,2040.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-24,3140.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-11,5000.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-10-14,1100.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1941-02-05,3000.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-11-10,2040.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1941,1940-41 El Nino,1940-11-28,1480.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-19,400.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-25,1060.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-10,1610.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-29,1560.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-25,335.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-10,2000.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-16,1330.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-15,159.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-25,324.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-05,603.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-05,817.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-01,628.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-23,179.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-26,260.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-03,250.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-16,160.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-11,2010.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-07,974.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-07,1310.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-04,512.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-26,899.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-24,1020.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-14,409.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-04,1610.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-12,1590.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-09,60.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-13,298.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-30,160.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-16,397.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-27,709.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-26,250.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-03,124.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-06,80.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-12,109.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-21,282.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-09,1820.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-18,20.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-08,1290.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-12,1970.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-22,133.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-02,1700.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-04,576.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-29,195.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-19,244.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-13,365.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-10,175.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-22,191.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-06,218.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-10,693.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-18,36.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-27,565.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-17,150.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-14,218.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-20,968.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-30,2040.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-01,2050.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-14,1990.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-26,638.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-08,390.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-30,594.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-05,351.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-28,604.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-03,185.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-05,92.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-29,110.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-27,265.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-11,2130.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-23,971.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-11,110.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-08,1210.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-15,1440.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-23,710.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-08,82.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-25,1410.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-13,265.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-06,923.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-02,290.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-11,120.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-30,150.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-07,600.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-21,562.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-04,201.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-06,592.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-20,71.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-15,622.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-26,134.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-14,115.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-30,85.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-12,469.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-07,201.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-27,84.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-24,450.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-12,400.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-06,1620.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-21,165.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-02,135.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-17,10.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-24,431.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-17,241.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-25,250.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-14,1400.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-15,29.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-31,148.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-05,95.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-16,312.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-11,1590.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-14,310.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-26,582.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-08,1560.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-22,1030.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-22,100.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-09,1430.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-02,366.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-21,82.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-20,370.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-04,146.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-28,753.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-13,1710.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-11,165.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-09,137.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-18,1300.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-23,140.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-24,230.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-16,279.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-18,273.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-24,677.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-22,3770.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-17,183.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-21,925.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-31,2040.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-28,677.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-12,2000.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-19,25.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-15,260.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-18,453.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-04,145.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-27,180.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-17,1290.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-19,244.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-23,89.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-31,177.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-16,217.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-03,1650.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-09,1610.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-19,1030.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-03,598.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-09,250.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-02,565.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-01,145.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-10,2110.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-02,1710.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-17,280.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-03,319.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-07,210.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-29,140.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-23,284.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-20,105.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-06,457.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-13,1370.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-01-13,2120.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-22,428.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-01,250.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-10,135.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-28,140.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-15,1460.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-29,748.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-24,143.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-25,82.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-21,98.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-20,138.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-19,115.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-05,1710.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-18,130.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-08,1640.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-12-01,183.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1973-02-20,573.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-01,1670.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-07,1620.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-09-27,730.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-11-28,135.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1973,1972-73 El Nino,1972-10-28,225.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-24,976.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-15,47.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-26,1460.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-11,56.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-04,59.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-08,51.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-03,2750.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-14,2120.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-21,148.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-13,71.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-10-07,136.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-01,833.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-08,67.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-31,114.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-28,108.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-29,70.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-14,63.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-15,2240.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-17,1910.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-17,63.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-20,60.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-03,69.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-09,54.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-02-18,135.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-04,2650.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-07,82.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-13,57.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-02-25,103.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-26,674.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-16,83.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-03,636.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-10-30,49.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-02-05,291.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-17,57.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-02-26,117.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-02-22,137.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-06,53.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-28,1040.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-12-19,60.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-12,2150.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-10-06,73.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-02-09,343.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-27,97.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-08,2350.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-02-04,119.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-11-23,89.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-23,103.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1983-01-10,70.0,Approved
08158000,"Colorado Rv at Austin, TX",DJF1983,1982-83 El Nino,1982-09-06,2770.0,Approved
